69.581159		2	1	0	1	1	1	1	1	1	1	
69.968675		2	1	0	1	1	1	1	0	1	1	
71.476064		2	1	1	1	1	1	1	0	1	1	
72.456167		2	1	1	1	1	1	1	0	0	1	
74.042233		2	1	1	1	1	1	0	0	0	1	
75.350390		2	1	1	1	1	1	1	0	0	1	
76.293467		2	1	1	1	1	1	1	1	0	1	
77.380036		2	1	1	0	1	1	1	1	0	1	
77.715855		2	1	1	1	1	1	1	1	0	1	
80.136691		1	1	1	1	1	1	1	1	0	1	
83.266827		1	1	1	1	1	1	1	1	1	1	
85.212571		1	1	1	1	0	1	1	1	1	1	
87.970109		1	1	1	1	1	1	1	1	1	1	
88.999332		1	1	1	1	1	1	0	1	1	1	
90.438209		1	1	1	1	1	1	0	1	1	0	
93.211325		1	1	1	1	1	0	0	1	1	0	
94.332461		1	1	1	1	1	1	0	1	1	0	
96.492168		1	1	1	1	1	1	1	1	1	0	
97.007986		1	1	1	1	1	1	1	1	1	1	
97.998952		0	1	1	1	1	1	1	1	1	1	
99.786204		0	1	1	1	1	1	1	1	1	0	
102.310061		0	0	1	1	1	1	1	1	1	0	
105.667037		0	0	1	1	1	1	1	0	1	0	
109.380257		0	0	0	1	1	1	1	0	1	0	
114.864212		1	0	0	1	1	1	1	0	1	0	
115.957960		1	0	0	1	1	1	1	0	0	0	
117.576867		1	0	0	1	1	0	1	0	0	0	
118.067952		1	1	0	1	1	0	1	0	0	0	
118.740783		1	1	1	1	1	0	1	0	0	0	
120.878614		1	1	1	1	1	1	1	0	0	0	
120.937881		1	1	1	1	1	1	0	0	0	0	
122.442710		1	1	1	1	1	1	1	0	0	0	
122.847203		1	1	1	0	1	1	1	0	0	0	
123.694558		1	1	1	1	1	1	1	0	0	0	
123.765979		1	1	1	1	1	1	1	1	0	0	
125.934925		1	1	1	1	1	1	1	1	1	0	
126.827888		0	1	1	1	1	1	1	1	1	0	
127.220247		1	1	1	1	1	1	1	1	1	0	
127.810951		1	1	1	1	1	1	1	1	1	1	
128.485308		2	1	1	1	1	1	1	1	1	1	
129.000522		2	1	1	1	0	1	1	1	1	1	
130.179547		2	1	0	1	0	1	1	1	1	1	
133.045008		2	1	1	1	0	1	1	1	1	1	
133.561495		2	1	1	0	0	1	1	1	1	1	
134.474918		2	1	1	1	0	1	1	1	1	1	
134.625481		2	0	1	1	0	1	1	1	1	1	
135.271831		2	0	1	1	0	1	1	1	0	1	
136.534917		2	1	1	1	0	1	1	1	0	1	
137.223888		2	1	1	1	0	1	1	0	0	1	
138.543555		2	1	1	1	0	1	0	0	0	1	
142.208793		2	1	1	1	1	1	0	0	0	1	
143.678525		2	1	1	1	1	0	0	0	0	1	
145.804342		2	1	1	1	1	1	0	0	0	1	
148.584009		2	1	1	1	1	1	1	0	0	1	
148.627482		2	1	1	1	1	1	1	0	0	0	
151.777613		2	1	1	1	1	1	1	1	0	0	
152.413605		2	1	1	1	1	1	1	1	1	0	
153.347600		1	1	1	1	1	1	1	1	1	0	
156.712585		1	1	1	1	1	1	1	1	1	1	
156.832057		1	1	1	1	0	1	1	1	1	1	
157.576652		1	1	1	1	0	0	1	1	1	1	
157.631718		1	1	1	1	1	0	1	1	1	1	
159.065569		1	0	1	1	1	0	1	1	1	1	
161.457033		1	0	1	1	1	0	1	1	0	1	
163.807075		1	1	1	1	1	0	1	1	0	1	
165.713038		1	1	1	1	1	1	1	1	0	1	
166.598945		1	1	1	1	0	1	1	1	0	1	
167.495515		1	1	1	0	0	1	1	1	0	1	
168.470048		1	1	0	0	0	1	1	1	0	1	
169.575185		1	1	0	0	0	1	0	1	0	1	
173.670950		1	1	1	0	0	1	0	1	0	1	
173.942330		1	1	1	1	0	1	0	1	0	1	
174.550561		1	1	1	1	1	1	0	1	0	1	
175.052518		1	1	1	1	1	1	0	0	0	1	
176.715579		1	1	1	1	1	1	1	0	0	1	
177.584177		1	1	1	0	1	1	1	0	0	1	
178.746243		1	1	1	0	1	1	1	0	0	0	
182.726631		1	1	1	1	1	1	1	0	0	0	
182.873251		0	1	1	1	1	1	1	0	0	0	
183.865288		0	1	0	1	1	1	1	0	0	0	
185.132741		0	1	0	1	1	0	1	0	0	0	
185.196409		1	1	0	1	1	0	1	0	0	0	
185.883328		1	1	1	1	1	0	1	0	0	0	
186.514157		1	1	1	1	1	1	1	0	0	0	
187.982667		1	1	1	1	0	1	1	0	0	0	
188.275153		1	1	1	1	1	1	1	0	0	0	
189.920232		1	1	1	1	1	1	1	1	0	0	
190.348408		1	1	1	1	1	1	1	1	1	0	
190.395007		1	1	1	1	1	1	1	1	1	1	
191.782372		2	1	1	1	1	1	1	1	1	1	
191.784406		2	2	1	1	1	1	1	1	1	1	
192.649322		2	1	1	1	1	1	1	1	1	1	
195.900763		2	2	1	1	1	1	1	1	1	1	
198.965011		2	2	2	1	1	1	1	1	1	1	
199.005607		2	2	2	1	1	1	0	1	1	1	
200.001390		2	2	2	1	1	1	1	1	1	1	
200.806940		2	2	1	1	1	1	1	1	1	1	
203.060018		2	2	1	0	1	1	1	1	1	1	
203.844022		2	2	1	1	1	1	1	1	1	1	
205.909305		2	2	1	1	1	1	1	1	1	0	
206.143115		2	2	1	1	1	1	1	1	1	1	
206.541717		2	2	2	1	1	1	1	1	1	1	
208.111570		2	2	2	2	1	1	1	1	1	1	
209.208202		2	2	2	2	1	0	1	1	1	1	
210.048087		2	2	2	2	1	1	1	1	1	1	
211.222641		2	2	2	2	2	1	1	1	1	1	
212.447288		2	2	2	2	2	2	1	1	1	1	
213.020398		2	2	2	2	2	2	1	0	1	1	
214.180178		2	2	2	2	2	2	1	1	1	1	
214.499968		2	1	2	2	2	2	1	1	1	1	
215.002586		2	1	2	2	1	2	1	1	1	1	
218.174501		2	2	2	2	1	2	1	1	1	1	
218.618488		2	2	2	2	2	2	1	1	1	1	
219.046684		2	2	2	2	2	2	1	1	0	1	
219.681563		1	2	2	2	2	2	1	1	0	1	
221.504049		1	2	2	1	2	2	1	1	0	1	
226.287800		1	2	2	1	2	2	1	1	1	1	
226.455396		1	2	1	1	2	2	1	1	1	1	
226.554148		2	2	1	1	2	2	1	1	1	1	
228.410748		2	2	1	1	2	2	1	1	1	0	
230.576030		2	2	1	1	2	2	1	0	1	0	
232.016984		2	2	1	1	2	2	1	1	1	0	
232.035468		2	2	1	1	2	2	1	1	1	1	
233.924597		2	2	1	1	2	2	0	1	1	1	
234.997763		2	2	1	1	2	2	1	1	1	1	
238.206276		2	2	1	1	2	1	1	1	1	1	
244.075276		2	2	2	1	2	1	1	1	1	1	
245.165526		2	2	2	2	2	1	1	1	1	1	
245.425438		2	2	2	2	1	1	1	1	1	1	
245.717266		2	2	2	1	1	1	1	1	1	1	
246.455140		2	2	2	2	1	1	1	1	1	1	
247.463162		2	2	2	2	2	1	1	1	1	1	
247.861847		2	2	2	2	2	2	1	1	1	1	
247.888890		2	1	2	2	2	2	1	1	1	1	
250.345951		2	2	2	2	2	2	1	1	1	1	
251.111519		2	2	2	2	2	2	2	1	1	1	
251.991309		2	2	2	2	2	1	2	1	1	1	
254.569410		2	2	2	2	2	2	2	1	1	1	
254.844641		2	2	2	2	2	2	2	1	1	0	
255.123663		1	2	2	2	2	2	2	1	1	0	
255.185596		1	2	2	2	2	2	2	1	1	1	
255.794495		1	2	1	2	2	2	2	1	1	1	
256.596947		2	2	1	2	2	2	2	1	1	1	
257.857383		2	2	2	2	2	2	2	1	1	1	
257.867141		2	2	2	2	2	2	1	1	1	1	
259.233089		2	2	2	2	2	2	2	1	1	1	
260.028222		2	2	2	2	2	2	2	0	1	1	
263.417454		2	2	2	2	2	2	2	1	1	1	
264.239962		2	2	2	2	2	2	2	1	0	1	
266.295054		2	2	2	2	2	2	2	1	1	1	
267.770519		2	2	2	2	2	2	2	1	1	0	
269.163354		2	2	2	2	2	2	2	1	1	1	
270.079195		2	2	2	2	2	2	1	1	1	1	
271.667096		2	2	2	2	1	2	1	1	1	1	
273.409827		2	2	2	1	1	2	1	1	1	1	
273.939182		2	2	2	2	1	2	1	1	1	1	
274.403180		2	2	2	2	2	2	1	1	1	1	
275.300956		2	2	2	2	2	2	2	1	1	1	
276.536083		2	2	2	2	2	2	2	2	1	1	
276.742251		2	2	1	2	2	2	2	2	1	1	
277.284301		2	2	1	2	2	1	2	2	1	1	
278.085159		2	1	1	2	2	1	2	2	1	1	
280.853418		2	1	1	2	2	1	2	2	0	1	
284.096520		2	1	1	2	2	1	2	2	1	1	
285.881619		2	1	1	2	2	1	2	1	1	1	
288.048901		2	1	1	2	2	1	2	1	1	0	
288.241439		2	1	1	2	2	1	2	1	1	1	
290.022103		2	2	1	2	2	1	2	1	1	1	
294.471153		2	2	2	2	2	1	2	1	1	1	
294.484245		1	2	2	2	2	1	2	1	1	1	
294.518823		1	1	2	2	2	1	2	1	1	1	
294.865504		1	1	2	2	1	1	2	1	1	1	
295.776543		2	1	2	2	1	1	2	1	1	1	
296.105853		2	1	2	1	1	1	2	1	1	1	
297.937944		2	1	2	1	1	1	2	0	1	1	
299.410768		2	1	2	1	1	1	2	1	1	1	
300.803320		2	1	2	1	1	1	2	1	0	1	
303.389148		2	1	2	1	1	1	1	1	0	1	
305.235126		2	1	2	1	1	1	1	1	1	1	
307.292175		2	2	2	1	1	1	1	1	1	1	
308.238286		2	2	2	2	1	1	1	1	1	1	
309.910005		1	2	2	2	1	1	1	1	1	1	
310.569030		2	2	2	2	1	1	1	1	1	1	
311.984789		2	2	2	2	0	1	1	1	1	1	
313.412182		2	2	2	2	0	1	1	0	1	1	
315.324003		2	2	2	1	0	1	1	0	1	1	
315.596807		2	2	2	1	1	1	1	0	1	1	
317.428881		2	2	2	1	1	0	1	0	1	1	
319.661682		2	2	2	1	1	1	1	0	1	1	
320.657288		2	2	1	1	1	1	1	0	1	1	
321.970056		2	1	1	1	1	1	1	0	1	1	
324.892875		2	1	1	1	1	1	1	1	1	1	
325.429275		2	1	1	1	1	1	1	1	1	0	
326.669816		2	1	1	1	1	1	1	1	0	0	
328.868423		2	1	1	1	1	1	1	1	1	0	
330.291268		2	1	1	1	1	1	0	1	1	0	
332.743132		2	1	0	1	1	1	0	1	1	0	
334.014754		2	1	1	1	1	1	0	1	1	0	
336.034569		2	1	1	1	1	1	1	1	1	0	
337.438928		2	1	1	1	0	1	1	1	1	0	
337.983041		2	1	1	1	1	1	1	1	1	0	
341.334417		2	1	1	1	1	1	1	1	1	1	
341.780905		2	1	1	0	1	1	1	1	1	1	
342.480210		2	1	1	0	1	1	0	1	1	1	
343.511778		2	1	1	0	1	0	0	1	1	1	
345.092491		1	1	1	0	1	0	0	1	1	1	
346.414360		1	1	1	1	1	0	0	1	1	1	
347.465234		1	1	1	1	1	1	0	1	1	1	
349.817751		1	1	1	1	0	1	0	1	1	1	
350.306749		1	1	1	1	1	1	0	1	1	1	
353.686682		1	1	1	1	1	1	1	1	1	1	
354.430532		1	1	1	1	1	1	1	0	1	1	
354.920955		1	1	1	1	1	1	1	1	1	1	
355.952298		2	1	1	1	1	1	1	1	1	1	
356.209858		2	1	1	1	1	1	1	1	0	1	
357.141873		2	1	1	1	1	1	1	1	1	1	
357.194721		2	0	1	1	1	1	1	1	1	1	
357.718942		1	0	1	1	1	1	1	1	1	1	
358.990835		1	0	0	1	1	1	1	1	1	1	
360.645406		1	0	0	1	1	1	1	1	1	0	
363.166916		1	1	0	1	1	1	1	1	1	0	
364.861922		1	1	0	1	0	1	1	1	1	0	
367.078815		1	1	0	0	0	1	1	1	1	0	
368.127333		1	1	1	0	0	1	1	1	1	0	
370.979461		1	1	1	0	0	0	1	1	1	0	
374.542180		1	1	1	1	0	0	1	1	1	0	
377.158868		1	1	1	1	0	0	0	1	1	0	
378.438979		1	1	1	1	1	0	0	1	1	0	
384.540040		1	1	1	1	1	1	0	1	1	0	
384.689254		1	1	1	1	1	1	0	0	1	0	
384.843849		1	1	1	1	1	1	1	0	1	0	
385.117707		0	1	1	1	1	1	1	0	1	0	
385.911719		0	0	1	1	1	1	1	0	1	0	
390.537841		1	0	1	1	1	1	1	0	1	0	
391.035079		1	0	1	1	1	1	1	0	0	0	
391.429112		1	1	1	1	1	1	1	0	0	0	
393.462002		1	1	0	1	1	1	1	0	0	0	
396.574390		1	1	1	1	1	1	1	0	0	0	
397.763401		1	1	1	1	0	1	1	0	0	0	
399.597214		0	1	1	1	0	1	1	0	0	0	
400.629240		1	1	1	1	0	1	1	0	0	0	
402.147868		1	1	1	1	1	1	1	0	0	0	
402.217123		1	1	1	1	1	1	1	1	0	0	
402.745738		1	1	0	1	1	1	1	1	0	0	
403.596319		1	1	1	1	1	1	1	1	0	0	
403.726433		1	1	1	0	1	1	1	1	0	0	
404.625034		1	1	1	0	1	1	0	1	0	0	
409.869680		1	1	1	1	1	1	0	1	0	0	
410.279826		1	1	1	1	1	0	0	1	0	0	
410.969752		1	1	1	1	1	1	0	1	0	0	
411.703408		1	1	1	1	1	1	1	1	0	0	
413.484037		1	0	1	1	1	1	1	1	0	0	
414.293562		1	1	1	1	1	1	1	1	0	0	
417.738447		1	1	1	1	1	1	1	1	1	0	
420.069745		1	1	1	1	1	1	1	1	1	1	
420.736235		1	1	1	1	0	1	1	1	1	1	
421.438795		1	1	1	1	0	1	1	0	1	1	
422.129625		1	1	1	1	1	1	1	0	1	1	
423.060204		1	1	0	1	1	1	1	0	1	1	
426.147988		1	1	1	1	1	1	1	0	1	1	
426.324063		1	1	1	1	1	1	1	1	1	1	
427.466413		1	1	1	1	1	1	0	1	1	1	
428.306250		1	1	1	1	1	1	1	1	1	1	
429.407539		2	1	1	1	1	1	1	1	1	1	
429.619285		1	1	1	1	1	1	1	1	1	1	
429.883160		1	1	1	1	1	0	1	1	1	1	
430.132837		1	1	1	1	1	1	1	1	1	1	
431.180431		1	1	1	0	1	1	1	1	1	1	
432.163105		1	1	1	1	1	1	1	1	1	1	
432.939511		2	1	1	1	1	1	1	1	1	1	
433.503214		2	0	1	1	1	1	1	1	1	1	
434.768228		2	0	1	1	1	1	1	0	1	1	
436.157513		2	0	1	1	1	1	1	0	1	0	
436.693163		2	1	1	1	1	1	1	0	1	0	
438.104450		2	1	1	1	1	1	1	1	1	0	
438.295094		2	1	1	1	1	1	1	1	1	1	
439.839309		2	2	1	1	1	1	1	1	1	1	
440.940677		2	2	1	1	1	1	1	1	0	1	
442.711062		2	2	1	1	1	1	0	1	0	1	
444.822539		2	2	0	1	1	1	0	1	0	1	
448.090952		2	2	1	1	1	1	0	1	0	1	
448.943824		1	2	1	1	1	1	0	1	0	1	
451.723554		1	2	1	1	1	1	1	1	0	1	
451.790651		1	2	1	1	1	0	1	1	0	1	
455.173464		1	2	1	1	1	1	1	1	0	1	
455.852177		1	1	1	1	1	1	1	1	0	1	
457.166161		1	1	1	1	1	1	1	1	0	0	
459.389474		1	1	1	1	0	1	1	1	0	0	
462.827848		1	0	1	1	0	1	1	1	0	0	
463.061426		1	1	1	1	0	1	1	1	0	0	
463.980801		1	1	1	1	1	1	1	1	0	0	
467.264399		1	1	1	1	1	1	1	1	1	0	
468.404760		1	1	1	1	1	1	1	1	1	1	
469.211356		1	0	1	1	1	1	1	1	1	1	
470.065098		1	0	1	0	1	1	1	1	1	1	
470.958963		0	0	1	0	1	1	1	1	1	1	
471.998729		0	0	0	0	1	1	1	1	1	1	
473.489523		0	0	0	0	1	1	1	0	1	1	
474.303811		1	0	0	0	1	1	1	0	1	1	
475.116488		1	1	0	0	1	1	1	0	1	1	
475.937016		1	1	1	0	1	1	1	0	1	1	
476.576452		1	1	1	1	1	1	1	0	1	1	
478.388809		1	1	1	1	1	1	1	1	1	1	
479.237456		1	1	1	1	1	1	0	1	1	1	
480.788209		1	1	1	1	1	1	1	1	1	1	
482.628810		2	1	1	1	1	1	1	1	1	1	
482.823020		2	1	1	1	0	1	1	1	1	1	
484.081473		2	1	1	1	0	1	1	0	1	1	
485.317867		2	1	1	1	1	1	1	0	1	1	
487.328037		2	1	1	1	1	1	1	1	1	1	
487.645229		2	1	1	1	1	0	1	1	1	1	
488.050417		2	1	0	1	1	0	1	1	1	1	
489.690339		2	1	0	1	1	0	0	1	1	1	
492.768179		2	1	1	1	1	0	0	1	1	1	
493.703534		1	1	1	1	1	0	0	1	1	1	
494.681226		1	1	1	1	1	0	0	1	0	1	
494.828221		1	1	1	1	1	1	0	1	0	1	
496.032267		1	1	1	0	1	1	0	1	0	1	
497.758783		1	1	1	0	1	1	0	1	0	0	
498.827358		1	1	1	1	1	1	0	1	0	0	
500.100983		1	0	1	1	1	1	0	1	0	0	
